Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2024-01-09T07:00,0.992,1.730,5.904,8.039,98.00,26.350
2024-01-09T07:30,0.885,1.600,5.834,8.509,101.00,26.350
2024-01-09T08:00,0.961,1.620,5.749,8.538,104.00,26.400
2024-01-09T08:30,0.909,1.520,6.043,8.125,101.00,26.400
2024-01-09T09:00,0.934,1.550,5.943,7.946,113.00,26.450
2024-01-09T09:30,0.915,1.510,5.642,7.592,106.00,26.600
2024-01-09T10:00,1.051,1.650,6.048,8.174,105.00,26.800
2024-01-09T10:30,0.980,1.690,5.837,7.862,98.00,27.000
2024-01-09T11:00,1.060,1.890,6.029,8.461,99.00,27.000
2024-01-09T11:30,0.977,2.040,5.943,7.909,97.00,27.100
2024-01-09T12:00,1.042,1.740,5.999,7.381,98.00,27.200
2024-01-09T12:30,1.119,2.260,6.181,7.780,97.00,27.350
2024-01-09T13:00,0.979,1.560,5.849,7.798,97.00,27.150
2024-01-09T13:30,1.017,1.550,6.051,7.763,101.00,27.000
2024-01-09T14:00,1.049,2.360,5.826,7.881,98.00,26.850
2024-01-09T14:30,0.941,1.500,5.759,7.353,95.00,26.750
2024-01-09T15:00,1.011,1.690,6.107,8.130,97.00,26.650
2024-01-09T15:30,1.052,1.900,5.608,8.120,98.00,26.550
2024-01-09T16:00,0.961,1.920,5.510,7.867,95.00,26.450
2024-01-09T16:30,1.059,1.780,5.794,7.833,92.00,26.450
2024-01-09T17:00,0.948,1.600,5.682,7.557,92.00,26.400
2024-01-09T17:30,1.085,1.920,5.755,7.913,98.00,26.400
2024-01-09T18:00,0.944,1.770,5.893,7.583,88.00,26.400
2024-01-09T18:30,1.073,1.680,6.162,7.841,85.00,26.350
2024-01-09T19:00,0.941,1.300,5.797,7.829,97.00,26.500
2024-01-09T19:30,0.983,1.600,5.671,8.124,88.00,26.550
2024-01-09T20:00,0.955,1.630,5.872,7.840,95.00,26.550
2024-01-09T20:30,0.891,1.590,5.556,7.092,95.00,26.500
2024-01-09T21:00,1.011,1.560,5.953,7.773,85.00,26.450
2024-01-09T21:30,0.936,1.580,5.666,7.771,88.00,26.450
2024-01-09T22:00,0.897,1.760,5.756,7.580,90.00,26.450
2024-01-09T22:30,0.916,1.610,5.647,7.527,91.00,26.450
2024-01-09T23:00,0.914,1.360,5.973,7.377,87.00,26.450
2024-01-09T23:30,0.838,1.470,5.811,7.839,90.00,26.400
2024-01-10T00:00,0.847,1.590,5.791,7.503,85.00,26.250
2024-01-10T00:30,0.824,1.380,5.548,7.263,85.00,26.450
2024-01-10T01:00,0.767,1.380,5.486,8.116,87.00,26.600
2024-01-10T01:30,0.780,1.480,5.545,7.822,95.00,26.550
2024-01-10T02:00,0.808,1.390,5.417,7.686,88.00,26.750
2024-01-10T02:30,0.793,1.360,5.576,6.995,91.00,26.750
2024-01-10T03:00,0.767,1.220,5.423,7.305,84.00,26.700
2024-01-10T03:30,0.839,1.890,5.599,7.992,84.00,26.700
2024-01-10T04:00,0.804,1.400,5.576,7.598,90.00,26.650
2024-01-10T04:30,0.786,1.420,5.486,7.544,94.00,26.550
2024-01-10T05:00,0.797,1.180,5.427,7.845,91.00,26.550
2024-01-10T05:30,0.712,1.100,5.287,8.184,90.00,26.600
2024-01-10T06:00,0.797,1.420,5.835,8.144,88.00,26.650
2024-01-10T06:30,0.734,1.050,5.244,8.143,87.00,26.600
2024-01-10T07:00,0.725,1.040,5.161,8.145,81.00,26.600
2024-01-10T07:30,0.782,1.260,5.487,7.467,81.00,26.600
2024-01-10T08:00,0.768,1.420,5.397,8.150,90.00,26.550
2024-01-10T08:30,0.761,1.250,5.417,7.826,85.00,26.550
2024-01-10T09:00,0.762,1.210,5.614,8.141,85.00,26.550
2024-01-10T09:30,0.770,1.330,5.748,7.569,85.00,26.550
2024-01-10T10:00,0.796,1.370,5.763,8.174,90.00,26.650
2024-01-10T10:30,0.697,1.090,5.481,7.100,87.00,26.800
2024-01-10T11:00,0.781,1.300,5.744,6.829,90.00,27.200
2024-01-10T11:30,0.750,1.270,5.678,7.028,94.00,27.250
2024-01-10T12:00,0.769,1.350,5.719,7.554,101.00,27.150
2024-01-10T12:30,0.807,1.170,5.638,7.001,92.00,27.150
2024-01-10T13:00,0.716,1.280,5.583,6.720,94.00,27.050
2024-01-10T13:30,0.735,1.310,5.574,7.006,92.00,27.500
2024-01-10T14:00,0.690,1.110,5.439,7.095,90.00,27.350
2024-01-10T14:30,0.711,1.100,5.457,7.022,98.00,27.500
2024-01-10T15:00,0.776,1.360,5.489,6.888,97.00,27.550
2024-01-10T15:30,0.751,1.200,5.787,7.541,97.00,27.400
2024-01-10T16:00,0.758,1.280,5.422,6.842,88.00,27.300
2024-01-10T16:30,0.780,1.540,5.352,7.535,91.00,27.350
2024-01-10T17:00,0.699,1.230,4.925,7.255,92.00,27.150
2024-01-10T17:30,0.739,1.270,4.720,7.134,92.00,26.850
2024-01-10T18:00,0.727,1.440,4.581,7.236,91.00,26.700
2024-01-10T18:30,0.748,1.280,4.709,7.315,91.00,26.550
2024-01-10T19:00,0.740,1.320,4.734,7.321,98.00,26.500
2024-01-10T19:30,0.714,1.120,4.570,7.555,101.00,26.450
2024-01-10T20:00,0.714,1.260,4.249,7.553,102.00,26.650
2024-01-10T20:30,0.756,1.410,4.472,7.224,98.00,26.700
2024-01-10T21:00,0.763,1.480,4.348,7.598,99.00,26.700
2024-01-10T21:30,0.716,1.140,4.418,7.392,104.00,26.600
2024-01-10T22:00,0.712,1.230,4.371,7.329,99.00,26.550
2024-01-10T22:30,0.747,1.220,4.446,7.522,97.00,26.550
2024-01-10T23:00,0.721,1.330,4.316,7.513,97.00,26.550
2024-01-10T23:30,0.783,1.370,4.347,5.625,97.00,26.550
2024-01-11T00:00,0.773,1.260,4.171,7.429,104.00,26.500
2024-01-11T00:30,0.839,1.370,4.212,6.995,105.00,26.450
2024-01-11T01:00,0.832,1.380,4.283,7.061,98.00,26.400
2024-01-11T01:30,0.819,1.340,4.401,6.807,99.00,26.350
2024-01-11T02:00,0.814,1.230,4.538,6.940,92.00,26.350
2024-01-11T02:30,0.808,1.400,4.680,6.892,101.00,26.350
2024-01-11T03:00,0.905,1.780,4.566,4.953,102.00,26.350
2024-01-11T03:30,0.830,1.340,4.730,6.162,83.00,26.400
2024-01-11T04:00,0.824,1.410,4.792,7.521,99.00,26.350
2024-01-11T04:30,0.842,1.580,4.668,6.810,92.00,26.300
2024-01-11T05:00,0.797,1.250,4.746,7.054,92.00,26.250
2024-01-11T05:30,0.837,1.430,4.726,7.315,90.00,26.250
2024-01-11T06:00,0.831,1.230,4.706,6.827,98.00,26.300
2024-01-11T06:30,0.767,1.370,4.423,5.952,102.00,26.250
2024-01-11T07:00,0.825,1.480,4.512,7.337,94.00,26.300
2024-01-11T07:30,0.823,1.380,4.333,7.232,99.00,26.250
2024-01-11T08:00,0.870,1.370,4.650,7.261,102.00,26.350
2024-01-11T08:30,0.866,1.320,4.794,7.343,88.00,26.650
2024-01-11T09:00,0.847,1.430,4.892,7.223,94.00,26.650
2024-01-11T09:30,0.870,1.390,4.905,5.795,95.00,26.650
2024-01-11T10:00,0.880,1.370,5.018,6.827,87.00,26.650
2024-01-11T10:30,0.924,1.530,4.767,6.729,85.00,26.700
2024-01-11T11:00,0.978,1.530,4.932,5.967,91.00,26.700
2024-01-11T11:30,0.996,1.570,4.776,6.557,85.00,26.750
2024-01-11T12:00,1.075,1.610,4.834,6.100,90.00,26.750
2024-01-11T12:30,1.047,1.730,4.660,6.750,83.00,26.800
2024-01-11T13:00,1.071,1.640,4.844,5.909,85.00,26.750
2024-01-11T13:30,1.152,2.240,4.765,6.709,85.00,26.800
2024-01-11T14:00,1.085,1.990,4.945,6.176,83.00,26.800
2024-01-11T14:30,1.159,2.030,4.699,5.495,91.00,26.750
2024-01-11T15:00,1.171,2.130,4.820,7.093,90.00,26.800
2024-01-11T15:30,1.227,2.570,4.883,6.481,80.00,26.800
2024-01-11T16:00,1.192,2.200,4.781,5.963,90.00,26.800
2024-01-11T16:30,1.282,2.490,4.936,6.190,78.00,26.750
2024-01-11T17:00,1.310,2.000,5.043,6.781,85.00,26.750
2024-01-11T17:30,1.346,2.320,4.883,6.574,80.00,26.750
2024-01-11T18:00,1.359,2.650,4.815,6.588,83.00,26.700
2024-01-11T18:30,1.423,2.670,4.950,7.957,85.00,26.700
2024-01-11T19:00,1.364,2.550,5.001,7.831,90.00,26.700
2024-01-11T19:30,1.441,2.430,5.003,7.277,92.00,26.700
2024-01-11T20:00,1.493,2.260,5.206,6.452,87.00,26.700
2024-01-11T20:30,1.616,3.000,5.370,8.260,91.00,26.650
2024-01-11T21:00,1.837,3.050,5.537,9.196,87.00,26.600
2024-01-11T21:30,1.886,3.000,5.708,8.841,85.00,26.600
2024-01-11T22:00,1.908,3.410,5.568,8.548,94.00,26.550
2024-01-11T22:30,1.969,3.310,5.942,9.018,90.00,26.550
2024-01-11T23:00,1.871,2.880,5.530,9.908,90.00,26.550
2024-01-11T23:30,1.944,3.110,5.562,9.165,85.00,26.550
2024-01-12T00:00,2.161,3.630,5.885,8.164,85.00,26.550
2024-01-12T00:30,2.228,3.310,6.089,9.322,97.00,26.500
2024-01-12T01:00,2.377,4.470,6.165,9.604,87.00,26.500
2024-01-12T01:30,2.444,3.980,6.319,8.860,94.00,26.450
2024-01-12T02:00,2.362,3.600,6.412,7.874,90.00,26.450
2024-01-12T02:30,1.978,3.648,5.837,9.823,94.00,26.400
2024-01-12T03:00,2.205,3.500,5.940,9.314,83.00,26.400
2024-01-12T03:30,2.225,5.080,6.065,10.317,97.00,26.350
2024-01-12T04:00,2.200,4.100,6.036,7.860,85.00,26.350
2024-01-12T04:30,2.364,3.710,6.272,9.448,94.00,26.350
2024-01-12T05:00,2.250,3.954,5.984,7.879,91.00,26.300
2024-01-12T05:30,2.353,4.340,6.172,9.720,88.00,26.300
2024-01-12T06:00,2.103,3.560,5.770,9.167,85.00,26.300
2024-01-12T06:30,2.222,4.270,5.992,9.201,92.00,26.300
2024-01-12T07:00,2.022,2.970,5.717,8.573,84.00,26.300
2024-01-12T07:30,2.094,3.700,5.813,9.449,91.00,26.350
2024-01-12T08:00,2.126,3.560,5.932,9.388,91.00,26.350
2024-01-12T08:30,2.107,3.080,5.933,8.538,92.00,26.350
2024-01-12T09:00,2.179,3.740,5.944,8.242,92.00,26.400
2024-01-12T09:30,2.261,3.770,6.265,9.394,92.00,26.400
2024-01-12T10:00,2.212,3.350,6.275,8.892,88.00,26.400
2024-01-12T10:30,2.005,3.120,5.895,8.526,91.00,26.400
2024-01-12T11:00,1.976,2.810,6.317,8.874,92.00,26.450
2024-01-12T11:30,1.854,3.170,5.795,9.809,94.00,26.450
2024-01-12T12:00,1.896,3.220,5.589,9.340,94.00,26.450
2024-01-12T12:30,1.788,2.680,5.836,8.182,92.00,26.450
2024-01-12T13:00,1.892,2.870,5.982,7.834,94.00,26.450
2024-01-12T13:30,2.052,3.140,6.339,9.305,95.00,26.500
2024-01-12T14:00,1.997,3.380,6.045,10.464,94.00,26.550
2024-01-12T14:30,1.918,3.130,5.724,7.367,94.00,26.550
2024-01-12T15:00,2.121,3.391,5.944,8.204,91.00,26.500
2024-01-12T15:30,2.168,3.620,5.829,10.793,97.00,26.450
2024-01-12T16:00,2.024,3.512,5.748,10.172,95.00,26.500
2024-01-12T16:30,2.249,4.640,5.947,8.704,84.00,26.550
2024-01-12T17:00,2.073,3.265,5.859,7.987,98.00,26.500
2024-01-12T17:30,2.250,3.570,6.154,10.266,88.00,26.550
2024-01-12T18:00,2.188,3.950,5.844,10.592,88.00,26.500
2024-01-12T18:30,2.136,4.400,5.696,8.502,92.00,26.500
2024-01-12T19:00,2.086,3.800,5.692,8.204,95.00,26.450
2024-01-12T19:30,2.040,3.630,5.845,8.201,92.00,26.450
2024-01-12T20:00,2.163,3.930,6.266,10.714,99.00,26.450
2024-01-12T20:30,1.900,3.480,5.540,8.143,90.00,26.450
2024-01-12T21:00,2.048,3.800,6.039,10.275,101.00,26.500
2024-01-12T21:30,2.035,3.590,6.017,9.292,99.00,26.450
2024-01-12T22:00,1.861,2.690,5.910,10.267,102.00,26.450
2024-01-12T22:30,1.892,3.230,6.027,10.264,94.00,26.450
2024-01-12T23:00,1.952,2.910,6.284,9.711,98.00,26.400
2024-01-12T23:30,1.899,2.800,6.494,10.128,94.00,26.400
2024-01-13T00:00,1.731,2.980,6.032,9.948,97.00,26.400
2024-01-13T00:30,1.744,2.750,5.992,10.201,91.00,26.400
2024-01-13T01:00,1.972,3.230,6.158,8.953,95.00,26.400
2024-01-13T01:30,1.754,2.940,6.103,9.968,101.00,26.400
2024-01-13T02:00,1.780,2.930,6.420,9.648,88.00,26.400
2024-01-13T02:30,1.754,3.320,5.916,10.266,99.00,26.350
2024-01-13T03:00,1.926,3.700,6.186,9.786,94.00,26.350
2024-01-13T03:30,1.829,2.680,6.436,10.241,94.00,26.350
2024-01-13T04:00,1.755,2.720,6.199,10.268,99.00,26.350
2024-01-13T04:30,1.930,3.390,6.293,10.020,104.00,26.300
2024-01-13T05:00,1.887,3.210,5.929,10.234,97.00,26.300
2024-01-13T05:30,1.895,3.370,6.061,9.714,91.00,26.350
2024-01-13T06:00,1.998,3.530,6.239,9.943,99.00,26.350
2024-01-13T06:30,1.834,2.850,6.152,10.060,108.00,26.350
2024-01-13T07:00,1.943,3.470,5.970,9.577,105.00,26.300
2024-01-13T07:30,1.925,3.930,6.222,9.754,102.00,26.350
2024-01-13T08:00,1.732,3.190,5.720,8.582,104.00,26.350
2024-01-13T08:30,1.784,2.674,6.011,9.384,101.00,26.350
2024-01-13T09:00,1.733,3.220,5.951,8.611,102.00,26.350
2024-01-13T09:30,1.859,3.050,6.351,9.291,111.00,26.350
2024-01-13T10:00,1.990,3.340,6.038,9.361,105.00,26.350
2024-01-13T10:30,1.908,3.070,6.084,8.939,101.00,26.400
2024-01-13T11:00,1.923,3.178,5.828,9.198,104.00,26.400
2024-01-13T11:30,1.754,2.870,5.365,9.616,109.00,26.450
2024-01-13T12:00,1.918,3.070,5.656,9.301,91.00,26.450
2024-01-13T12:30,1.915,3.270,5.582,8.928,94.00,26.500
2024-01-13T13:00,1.824,3.601,5.316,10.181,99.00,26.550
2024-01-13T13:30,1.784,2.810,5.407,8.993,94.00,26.550
2024-01-13T14:00,1.941,3.210,5.791,9.356,97.00,26.550
2024-01-13T14:30,1.791,3.157,5.484,8.840,98.00,26.550
2024-01-13T15:00,1.714,2.521,5.484,9.297,104.00,26.550
2024-01-13T15:30,1.817,3.120,5.352,10.194,97.00,26.500
2024-01-13T16:00,1.854,3.364,5.624,9.868,98.00,26.450
2024-01-13T16:30,1.793,3.180,5.837,8.486,95.00,26.500
2024-01-13T17:00,1.788,3.284,5.447,9.938,99.00,26.450
2024-01-13T17:30,1.783,3.100,5.816,9.249,98.00,26.450
2024-01-13T18:00,1.744,3.070,5.560,8.501,98.00,26.450
2024-01-13T18:30,1.763,3.650,5.734,9.736,90.00,26.450
2024-01-13T19:00,1.708,2.870,5.816,8.961,92.00,26.450
2024-01-13T19:30,1.563,2.781,5.344,8.527,101.00,26.450
2024-01-13T20:00,1.591,2.729,5.416,10.260,97.00,26.450
2024-01-13T20:30,1.589,2.400,5.675,9.472,97.00,26.450
2024-01-13T21:00,1.478,2.420,5.209,7.909,98.00,26.450
2024-01-13T21:30,1.559,2.670,5.528,9.812,98.00,26.450
2024-01-13T22:00,1.474,2.760,5.591,10.105,97.00,26.450
2024-01-13T22:30,1.483,2.340,5.391,10.243,97.00,26.450
2024-01-13T23:00,1.351,2.310,5.251,8.540,95.00,26.450
2024-01-13T23:30,1.540,2.320,5.662,10.252,97.00,26.450
2024-01-14T00:00,1.507,2.550,5.476,10.155,102.00,26.450
2024-01-14T00:30,1.413,2.240,5.467,10.146,108.00,26.450
2024-01-14T01:00,1.489,2.370,5.598,9.247,97.00,26.450
2024-01-14T01:30,1.565,2.660,5.696,9.739,108.00,26.450
2024-01-14T02:00,1.485,2.270,5.492,9.668,101.00,26.450
2024-01-14T02:30,1.391,2.350,5.284,8.518,97.00,26.500
2024-01-14T03:00,1.480,2.509,5.670,9.909,101.00,26.450
2024-01-14T03:30,1.423,2.320,5.547,9.793,95.00,26.450
2024-01-14T04:00,1.451,2.460,5.425,9.823,88.00,26.500
2024-01-14T04:30,1.339,1.970,5.283,9.776,95.00,26.500
2024-01-14T05:00,1.333,2.410,5.457,9.708,101.00,26.450
2024-01-14T05:30,1.208,2.070,5.210,10.106,99.00,26.450
2024-01-14T06:00,1.231,1.870,5.642,9.826,97.00,26.500
2024-01-14T06:30,1.214,1.830,5.249,9.725,104.00,26.450
2024-01-14T07:00,1.273,2.250,5.493,9.661,101.00,26.450
2024-01-14T07:30,1.231,2.170,5.220,9.704,101.00,26.450
2024-01-14T08:00,1.259,2.330,5.120,9.288,105.00,26.450
2024-01-14T08:30,1.259,2.090,5.135,8.832,104.00,26.500
2024-01-14T09:00,1.276,2.150,5.023,9.136,104.00,26.500
2024-01-14T09:30,1.298,2.360,5.119,9.266,95.00,26.500
2024-01-14T10:00,1.320,2.330,4.955,9.727,106.00,26.500
2024-01-14T10:30,1.392,2.251,5.161,9.250,98.00,26.500
2024-01-14T11:00,1.401,2.180,5.188,9.251,99.00,26.600
2024-01-14T11:30,1.362,2.110,5.114,9.184,106.00,26.600
2024-01-14T12:00,1.323,2.300,4.963,8.965,98.00,26.650
2024-01-14T12:30,1.405,2.030,5.373,9.368,98.00,26.650
2024-01-14T13:00,1.386,2.240,5.167,8.517,99.00,26.650
2024-01-14T13:30,1.407,2.170,5.143,9.743,94.00,26.700
2024-01-14T14:00,1.470,2.520,5.182,9.317,94.00,26.700
2024-01-14T14:30,1.418,2.380,5.144,9.644,97.00,26.700
2024-01-14T15:00,1.413,2.180,5.128,8.944,95.00,26.650
2024-01-14T15:30,1.462,2.350,5.245,8.533,92.00,26.650
2024-01-14T16:00,1.377,2.200,5.222,7.587,101.00,26.650
2024-01-14T16:30,1.489,2.410,4.997,8.264,105.00,26.600
2024-01-14T17:00,1.444,2.370,5.016,8.486,99.00,26.550
2024-01-14T17:30,1.607,2.880,5.115,9.747,84.00,26.550
2024-01-14T18:00,1.573,2.870,5.225,7.844,97.00,26.550
2024-01-14T18:30,1.679,3.000,5.055,9.436,102.00,26.450
2024-01-14T19:00,1.738,2.749,5.124,9.328,101.00,26.400
2024-01-14T19:30,1.707,2.670,5.119,8.238,98.00,26.350
2024-01-14T20:00,1.713,2.808,5.353,9.687,104.00,26.300
2024-01-14T20:30,1.667,3.044,5.148,5.638,94.00,26.250
2024-01-14T21:00,1.694,2.904,5.143,9.370,109.00,26.350
2024-01-14T21:30,1.539,2.730,4.988,8.208,104.00,26.350
2024-01-14T22:00,1.595,2.720,5.233,9.715,106.00,26.300
2024-01-14T22:30,1.503,2.320,5.021,9.025,95.00,26.300
2024-01-14T23:00,1.431,2.330,5.066,9.264,88.00,26.250
2024-01-14T23:30,1.332,2.520,4.752,9.470,97.00,26.250
2024-01-15T00:00,1.254,2.030,5.181,9.495,108.00,26.250
2024-01-15T00:30,1.218,2.120,4.728,9.403,92.00,26.250
2024-01-15T01:00,1.173,1.970,4.859,9.343,97.00,26.250
2024-01-15T01:30,1.133,2.020,4.562,9.567,99.00,26.200
2024-01-15T02:00,1.118,1.640,4.668,9.458,97.00,26.200
2024-01-15T02:30,1.146,2.130,4.572,8.366,99.00,26.250
2024-01-15T03:00,1.120,1.720,4.672,9.290,99.00,26.300
2024-01-15T03:30,1.138,1.670,4.730,9.485,102.00,26.300
2024-01-15T04:00,1.080,1.690,5.035,9.281,95.00,26.350
2024-01-15T04:30,1.048,1.776,4.909,9.744,95.00,26.350
2024-01-15T05:00,1.078,1.730,4.715,9.171,102.00,26.350
2024-01-15T05:30,1.069,1.870,4.742,9.352,97.00,26.350
2024-01-15T06:00,1.141,1.900,4.642,9.464,98.00,26.350
2024-01-15T06:30,1.111,1.730,4.675,9.339,95.00,26.350
2024-01-15T07:00,1.152,1.730,4.750,8.889,98.00,26.350
2024-01-15T07:30,1.088,1.720,4.548,9.427,97.00,26.350
2024-01-15T08:00,1.078,1.660,4.707,9.301,104.00,26.350
2024-01-15T08:30,1.014,1.820,4.765,9.071,105.00,26.350
2024-01-15T09:00,0.998,1.700,4.764,8.567,97.00,26.400
2024-01-15T09:30,0.935,1.350,4.767,8.606,102.00,26.400
2024-01-15T10:00,0.894,1.410,5.091,9.382,98.00,26.400
2024-01-15T10:30,0.853,1.370,5.278,9.319,105.00,26.500
2024-01-15T11:00,0.892,1.290,5.223,9.258,116.00,26.550
2024-01-15T11:30,0.859,1.490,4.625,9.359,104.00,26.450
2024-01-15T12:00,0.955,1.610,4.445,9.316,109.00,26.550
2024-01-15T12:30,1.125,1.950,5.131,9.266,111.00,26.500
2024-01-15T13:00,0.953,1.460,4.600,9.240,98.00,26.550
2024-01-15T13:30,0.964,1.860,4.871,8.635,101.00,26.550
2024-01-15T14:00,0.990,1.710,5.062,9.258,101.00,26.550
2024-01-15T14:30,1.046,1.840,5.063,8.988,105.00,26.550
2024-01-15T15:00,0.968,1.620,4.684,9.136,104.00,26.550
2024-01-15T15:30,1.007,1.710,4.923,9.215,108.00,26.550
2024-01-15T16:00,0.949,1.700,4.876,7.851,99.00,26.550
2024-01-15T16:30,0.943,1.500,4.545,8.132,101.00,26.550
2024-01-15T17:00,0.944,1.720,4.650,8.295,104.00,26.550
2024-01-15T17:30,0.948,1.480,4.631,8.878,105.00,26.450
2024-01-15T18:00,0.971,1.730,4.691,8.533,101.00,26.400
2024-01-15T18:30,0.938,1.910,4.821,8.762,102.00,26.400
2024-01-15T19:00,0.983,1.510,4.929,8.853,99.00,26.350
2024-01-15T19:30,0.995,1.770,4.798,9.324,105.00,26.400
2024-01-15T20:00,1.014,1.710,4.857,8.157,97.00,26.400
2024-01-15T20:30,1.017,1.585,4.683,8.402,97.00,26.450
2024-01-15T21:00,0.988,1.670,4.862,8.518,101.00,26.400
2024-01-15T21:30,0.978,1.780,4.908,8.524,105.00,26.400
2024-01-15T22:00,0.997,1.370,5.027,8.907,104.00,26.400
2024-01-15T22:30,1.043,1.750,4.896,9.258,92.00,26.400
2024-01-15T23:00,1.008,1.650,5.015,8.534,97.00,26.300
2024-01-15T23:30,0.996,1.600,4.928,7.581,102.00,26.300
2024-01-16T00:00,0.930,1.420,4.687,9.730,104.00,26.300
2024-01-16T00:30,1.026,1.960,4.672,8.833,99.00,26.250
2024-01-16T01:00,1.055,1.770,4.437,8.950,91.00,26.250
2024-01-16T01:30,1.089,2.080,4.463,9.636,95.00,26.250
2024-01-16T02:00,1.100,1.880,4.415,7.831,95.00,26.400
2024-01-16T02:30,1.113,1.690,4.627,8.865,94.00,26.300
2024-01-16T03:00,1.125,1.820,4.453,9.086,94.00,26.250
2024-01-16T03:30,1.113,1.740,4.576,8.135,97.00,26.200
2024-01-16T04:00,1.112,1.870,4.696,5.624,102.00,26.200
2024-01-16T04:30,1.054,1.760,4.690,5.374,88.00,26.250
2024-01-16T05:00,1.093,1.870,4.932,8.892,102.00,26.250
2024-01-16T05:30,1.087,1.860,5.043,9.360,106.00,26.300
2024-01-16T06:00,1.099,1.850,5.094,9.256,102.00,26.350
2024-01-16T06:30,1.253,2.290,5.369,6.405,115.00,26.350
2024-01-16T07:00,1.213,2.050,5.494,5.496,105.00,26.350
2024-01-16T07:30,1.246,2.100,5.439,9.164,90.00,26.350
2024-01-16T08:00,1.220,1.910,5.391,9.272,105.00,26.300
2024-01-16T08:30,1.232,1.940,5.627,9.300,109.00,26.350
2024-01-16T09:00,1.225,2.190,5.481,5.827,91.00,26.350
2024-01-16T09:30,1.247,2.030,5.367,8.813,109.00,26.250
2024-01-16T10:00,1.267,2.290,5.422,5.977,99.00,26.500
2024-01-16T10:30,1.302,2.100,5.689,9.330,91.00,26.600
2024-01-16T11:00,1.298,1.930,5.749,8.485,111.00,26.650
2024-01-16T11:30,1.282,2.040,5.784,6.352,111.00,26.600
2024-01-16T12:00,1.264,2.040,5.503,6.773,112.00,26.700
2024-01-16T12:30,1.184,1.900,5.626,8.974,91.00,26.700
2024-01-16T13:00,1.264,2.220,5.891,8.941,106.00,26.700
2024-01-16T13:30,1.248,1.870,6.014,8.185,104.00,26.800
2024-01-16T14:00,1.213,2.730,5.840,7.274,104.00,26.800
2024-01-16T14:30,1.272,2.180,5.800,8.560,104.00,26.800
2024-01-16T15:00,1.229,2.410,5.496,9.755,102.00,26.800
2024-01-16T15:30,1.195,2.290,5.222,8.073,98.00,26.750
2024-01-16T16:00,1.245,2.060,5.749,9.778,111.00,26.700
2024-01-16T16:30,1.199,1.780,5.726,9.744,112.00,26.650
2024-01-16T17:00,1.204,1.970,5.362,10.741,108.00,26.650
2024-01-16T17:30,1.255,2.300,5.271,9.288,105.00,26.650
2024-01-16T18:00,1.325,2.820,5.262,9.801,108.00,26.650
2024-01-16T18:30,1.392,2.660,5.383,9.357,98.00,26.600
2024-01-16T19:00,1.354,1.970,5.146,8.967,108.00,26.600
2024-01-16T19:30,1.406,2.210,5.578,9.657,102.00,26.500
2024-01-16T20:00,1.409,2.450,5.390,9.804,105.00,26.400
2024-01-16T20:30,1.462,2.340,5.446,7.296,106.00,26.600
2024-01-16T21:00,1.398,2.670,5.629,10.371,104.00,26.650
2024-01-16T21:30,1.490,2.250,5.894,9.286,98.00,26.600
2024-01-16T22:00,1.320,2.740,5.593,9.656,99.00,26.550
2024-01-16T22:30,1.415,2.750,6.136,9.926,104.00,26.650
2024-01-16T23:00,1.359,2.180,5.564,10.269,105.00,26.650
2024-01-16T23:30,1.343,2.020,5.799,9.372,106.00,26.650
2024-01-17T00:00,1.379,2.550,5.759,10.155,120.00,26.650
2024-01-17T00:30,1.286,2.170,5.833,9.929,105.00,26.650
2024-01-17T01:00,1.280,2.030,6.038,9.775,104.00,26.650
2024-01-17T01:30,1.212,2.010,5.834,9.509,128.00,26.650
2024-01-17T02:00,1.168,2.030,5.788,10.189,108.00,26.650
2024-01-17T02:30,1.311,2.180,6.310,10.115,113.00,26.600
2024-01-17T03:00,1.157,2.370,5.936,10.228,106.00,26.600
2024-01-17T03:30,1.202,1.920,5.723,9.628,111.00,26.650
2024-01-17T04:00,1.382,2.270,6.367,9.787,98.00,26.600
2024-01-17T04:30,1.267,2.450,6.029,9.747,119.00,26.600
2024-01-17T05:00,1.323,2.320,6.280,9.819,101.00,26.600
2024-01-17T05:30,1.190,1.810,5.802,10.340,106.00,26.600
2024-01-17T06:00,1.259,2.150,6.253,9.878,90.00,26.600
2024-01-17T06:30,1.338,2.130,6.204,10.176,105.00,26.600
2024-01-17T07:00,1.368,2.270,6.088,9.316,105.00,26.600
2024-01-17T07:30,1.314,2.600,5.949,9.706,105.00,26.600
2024-01-17T08:00,1.297,2.280,6.483,9.386,108.00,26.650
2024-01-17T08:30,1.248,2.120,6.156,8.997,112.00,26.750
2024-01-17T09:00,1.183,2.470,5.716,9.443,97.00,26.750
2024-01-17T09:30,1.292,1.910,5.920,9.853,109.00,26.850
2024-01-17T10:00,1.284,2.350,6.331,9.441,111.00,26.950
2024-01-17T10:30,1.336,2.080,6.644,9.362,101.00,27.000
2024-01-17T11:00,1.333,2.250,6.342,8.696,90.00,27.100
2024-01-17T11:30,1.172,1.830,6.329,10.100,106.00,27.300
2024-01-17T12:00,1.231,1.860,6.488,10.118,111.00,27.350
2024-01-17T12:30,1.290,2.020,6.686,9.296,92.00,27.450
2024-01-17T13:00,1.248,1.910,6.765,9.591,98.00,27.650
2024-01-17T13:30,1.299,2.030,6.688,9.312,94.00,27.850
